user_id,gate,gamerounds_sum,retention_day,retention_week
5001752,30,22,TRUE,FALSE
5001754,50,1,FALSE,FALSE
5001835,30,42,FALSE,FALSE
5001878,30,2,FALSE,FALSE
5001993,50,4,FALSE,FALSE
5002192,50,7,FALSE,FALSE
5002243,30,1,FALSE,FALSE
5002271,30,22,TRUE,FALSE
5002402,50,7,FALSE,FALSE
5002496,30,97,TRUE,TRUE
5002695,30,108,TRUE,TRUE
5002835,30,9,FALSE,FALSE
5002889,30,9,FALSE,FALSE
5002959,30,17,FALSE,FALSE
5003062,30,79,FALSE,FALSE
5003103,50,3,FALSE,FALSE
5003132,30,1,FALSE,FALSE
5003260,30,275,TRUE,FALSE
5003429,30,1,FALSE,FALSE
5003540,50,3,FALSE,FALSE
5003670,30,16,FALSE,FALSE
5003700,30,17,TRUE,FALSE
5003771,30,69,TRUE,FALSE
5003787,50,4,FALSE,FALSE
5003801,30,8,FALSE,FALSE
5003873,50,269,TRUE,TRUE
5004047,30,19,FALSE,FALSE
5004131,30,12,TRUE,FALSE
5004212,30,11,TRUE,FALSE
5004419,50,2,FALSE,FALSE
5004512,50,7,FALSE,FALSE
5004531,50,12,FALSE,FALSE
5004735,30,0,FALSE,FALSE
5004761,50,55,TRUE,FALSE
5004902,50,72,TRUE,FALSE
5004909,50,4,FALSE,FALSE
5005007,30,182,TRUE,TRUE
5005099,30,352,TRUE,TRUE
5005258,30,11,FALSE,FALSE
5005424,50,40,TRUE,FALSE
5005653,50,6,TRUE,FALSE
5005676,50,184,TRUE,FALSE
5005822,30,19,TRUE,FALSE
5005842,50,42,TRUE,FALSE
5005861,30,18,TRUE,TRUE
5006053,30,37,TRUE,FALSE
5006129,30,3,FALSE,FALSE
5006233,30,27,FALSE,FALSE
5006282,30,12,FALSE,FALSE
5006337,50,24,TRUE,FALSE
5006556,50,291,TRUE,TRUE
5006587,30,1,FALSE,FALSE
5006590,50,86,TRUE,TRUE
5006690,50,74,TRUE,TRUE
5006897,50,13,FALSE,FALSE
5007028,50,1,FALSE,FALSE
5007050,50,164,TRUE,TRUE
5007208,50,9,FALSE,FALSE
5007329,50,33,TRUE,TRUE
5007390,30,1,FALSE,FALSE
5007503,30,26,FALSE,FALSE
5007563,50,105,FALSE,FALSE
5007639,30,41,FALSE,FALSE
5007642,50,26,FALSE,FALSE
5007739,50,27,FALSE,FALSE
5007764,50,13,FALSE,FALSE
5007927,50,7,TRUE,FALSE
5007988,30,9,FALSE,FALSE
5008072,50,8,TRUE,FALSE
5008701,30,153,TRUE,TRUE
5008887,50,19,TRUE,FALSE
5009065,30,47,TRUE,TRUE
5009085,50,47,FALSE,TRUE
5009094,50,13,TRUE,FALSE
5009194,50,917,TRUE,TRUE
5009519,30,7,FALSE,FALSE
5009594,30,13,TRUE,FALSE
5009643,50,1,FALSE,FALSE
5009645,30,0,FALSE,FALSE
5009728,50,1,FALSE,FALSE
5009730,30,6,FALSE,FALSE
5009816,50,73,TRUE,TRUE
5009869,50,13,FALSE,FALSE
5009975,50,26,TRUE,FALSE
5009988,30,6,TRUE,FALSE
5010031,30,32,TRUE,FALSE
5010051,50,137,TRUE,FALSE
5010542,50,3,TRUE,TRUE
5010565,50,13,TRUE,FALSE
5010580,50,120,TRUE,TRUE
5010632,50,19,FALSE,FALSE
5010664,30,37,TRUE,TRUE
5010711,50,40,FALSE,FALSE
5010792,50,1,TRUE,FALSE
5010837,50,385,TRUE,FALSE
5010889,30,2,FALSE,FALSE
5010894,30,64,FALSE,FALSE
5010984,30,1,FALSE,FALSE
5011040,30,8,FALSE,FALSE
5011163,30,5,FALSE,FALSE
5011289,30,3,FALSE,FALSE
5011575,50,69,TRUE,FALSE
5011904,30,1,FALSE,FALSE
5011910,50,21,TRUE,FALSE
5012061,50,1,FALSE,FALSE
5012067,50,198,TRUE,TRUE
5012248,30,11,FALSE,FALSE
5012582,50,28,TRUE,TRUE
5012640,50,5,FALSE,FALSE
5012677,30,11,FALSE,FALSE
5012700,50,45,TRUE,TRUE
5012777,30,1,FALSE,FALSE
5012939,50,48,TRUE,FALSE
5012993,50,121,TRUE,TRUE
5013063,30,7,FALSE,FALSE
5013150,30,4,FALSE,FALSE
5013185,30,3,FALSE,FALSE
5013240,50,20,TRUE,FALSE
5013333,50,22,FALSE,FALSE
5013405,50,182,TRUE,TRUE
5013519,30,10,TRUE,FALSE
5013580,30,10,FALSE,FALSE
5013609,30,21,TRUE,FALSE
5013839,30,36,TRUE,TRUE
5013991,50,2,FALSE,FALSE
5014030,50,7,FALSE,FALSE
5014037,30,125,TRUE,FALSE
5014324,30,34,TRUE,FALSE
5014439,30,0,FALSE,FALSE
5014531,50,5,FALSE,FALSE
5014636,50,5,FALSE,FALSE
5014808,50,27,TRUE,FALSE
5014826,50,11,FALSE,FALSE
5015087,50,3,FALSE,FALSE
5015149,50,109,TRUE,TRUE
5015225,50,2,FALSE,FALSE
5015264,50,8,FALSE,FALSE
5015331,30,50,TRUE,TRUE
5015386,50,90,TRUE,FALSE
5015406,50,36,TRUE,FALSE
5015461,30,0,FALSE,FALSE
5015595,50,14,FALSE,FALSE
5015680,30,8,TRUE,FALSE
5015799,50,3,FALSE,FALSE
5016098,30,8,FALSE,FALSE
5016244,30,1,FALSE,FALSE
5016645,30,96,TRUE,FALSE
5016681,50,57,TRUE,TRUE
5016683,30,63,TRUE,TRUE
5017134,50,174,TRUE,TRUE
5017187,30,11,TRUE,FALSE
5017372,30,3,FALSE,FALSE
5017485,30,3,FALSE,FALSE
5017497,50,21,FALSE,TRUE
5017724,30,39,FALSE,FALSE
5017769,30,53,FALSE,TRUE
5017872,50,7,FALSE,FALSE
5018054,50,1,FALSE,FALSE
5018245,30,128,TRUE,TRUE
5018467,50,55,TRUE,FALSE
5018666,30,19,FALSE,FALSE
5018694,50,1,FALSE,FALSE
5018748,30,7,FALSE,FALSE
5018814,30,10,FALSE,FALSE
5018941,50,16,TRUE,FALSE
5019247,50,24,FALSE,FALSE
5019571,50,11,FALSE,FALSE
5019625,50,39,FALSE,FALSE
5019747,30,12,FALSE,FALSE
5020087,50,1,FALSE,FALSE
5020390,50,0,FALSE,FALSE
5020475,50,42,TRUE,FALSE
5020618,50,34,TRUE,FALSE
5020681,50,2,FALSE,FALSE
5020699,50,88,TRUE,FALSE
5020751,30,140,TRUE,TRUE
5020864,30,0,FALSE,FALSE
5020885,30,77,FALSE,TRUE
5020948,30,75,FALSE,TRUE
5021002,30,40,TRUE,TRUE
5021153,30,51,FALSE,FALSE
5021642,50,57,TRUE,FALSE
5021643,30,2,FALSE,FALSE
5022041,50,7,FALSE,FALSE
5022189,30,0,TRUE,FALSE
5022212,50,16,FALSE,FALSE
5022252,50,6,FALSE,FALSE
5022336,50,18,FALSE,FALSE
5022478,50,219,TRUE,TRUE
5022503,30,2,FALSE,FALSE
5022622,50,574,TRUE,TRUE
5022850,30,392,TRUE,TRUE
5022978,30,21,TRUE,FALSE
5023035,50,7,TRUE,FALSE
5023182,30,99,TRUE,FALSE
5023185,30,45,TRUE,FALSE
5023329,30,19,FALSE,FALSE
5023341,50,34,TRUE,FALSE
5023438,30,96,FALSE,FALSE
5023569,30,1,FALSE,FALSE
5023594,30,31,FALSE,FALSE
5023642,50,13,TRUE,FALSE
5023758,30,1,FALSE,FALSE
5023795,30,235,TRUE,FALSE
5024144,30,23,FALSE,FALSE
5024216,50,124,TRUE,FALSE
5024297,30,35,TRUE,TRUE
5024440,50,28,TRUE,FALSE
5024716,50,9,FALSE,FALSE
5024803,30,43,TRUE,FALSE
5024839,30,87,TRUE,FALSE
5024984,50,9,TRUE,FALSE
5025078,50,25,TRUE,FALSE
5025152,30,10,TRUE,FALSE
5025404,50,103,FALSE,TRUE
5025453,50,6,FALSE,FALSE
5025861,30,40,TRUE,FALSE
5025996,50,11,TRUE,FALSE
5026065,50,12,TRUE,FALSE
5026141,30,54,TRUE,FALSE
5026241,50,0,FALSE,FALSE
5026272,50,77,TRUE,TRUE
5026432,50,2,FALSE,FALSE
5026441,50,10,TRUE,FALSE
5026505,30,11,FALSE,FALSE
5026556,30,6,TRUE,FALSE
5026642,30,12,TRUE,FALSE
5027034,50,9,FALSE,FALSE
5027044,50,4,FALSE,FALSE
5027138,30,2,FALSE,FALSE
5027377,50,1,FALSE,FALSE
5027878,30,27,FALSE,FALSE
5027888,30,9,FALSE,FALSE
5028407,30,2,FALSE,FALSE
5028416,50,24,FALSE,FALSE
5028441,50,0,FALSE,FALSE
5028554,50,52,FALSE,FALSE
5028572,30,11,FALSE,FALSE
5028592,30,21,TRUE,TRUE
5028771,50,72,TRUE,FALSE
5028812,30,339,TRUE,TRUE
5028881,30,4,FALSE,FALSE
5028951,30,16,FALSE,FALSE
5029268,50,1,FALSE,FALSE
5029524,30,17,TRUE,FALSE
5029531,30,3,FALSE,FALSE
5029707,50,127,TRUE,FALSE
5029752,50,6,FALSE,FALSE
5029787,30,2,FALSE,FALSE
5029808,30,95,TRUE,FALSE
5029926,50,141,TRUE,TRUE
5030014,30,12,FALSE,FALSE
5030136,30,246,TRUE,TRUE
5030238,30,118,TRUE,TRUE
5030318,50,104,TRUE,TRUE
5030404,30,4,FALSE,FALSE
5030462,50,306,TRUE,TRUE
5030715,50,17,FALSE,FALSE
5030747,50,5,FALSE,FALSE
5030880,50,1,FALSE,FALSE
5030946,30,1,FALSE,FALSE
5030978,50,23,TRUE,FALSE
5031056,30,50,TRUE,TRUE
5031089,30,75,FALSE,TRUE
5031175,30,37,TRUE,TRUE
5031207,30,6,FALSE,FALSE
5031446,50,8,FALSE,FALSE
5031558,50,174,TRUE,FALSE
5031577,30,22,TRUE,FALSE
5031745,30,24,TRUE,FALSE
5032004,50,10,FALSE,FALSE
5032089,50,1,FALSE,FALSE
5032111,50,33,FALSE,FALSE
5032188,50,15,TRUE,FALSE
5032304,50,30,TRUE,FALSE
5032395,30,58,TRUE,FALSE
5032628,50,1,TRUE,FALSE
5032674,30,37,FALSE,FALSE
5032772,30,64,TRUE,TRUE
5032936,50,35,TRUE,FALSE
5032942,50,79,TRUE,FALSE
5033074,50,9,FALSE,FALSE
5033091,30,47,TRUE,FALSE
5033092,50,38,TRUE,TRUE
5033102,30,2,TRUE,FALSE
5033132,50,2,FALSE,FALSE
5033273,30,3,FALSE,FALSE
5033354,30,3,FALSE,FALSE
5033424,30,4,FALSE,FALSE
5033498,30,47,TRUE,FALSE
5033505,30,3,FALSE,FALSE
5033508,30,11,TRUE,TRUE
5033658,30,3,TRUE,FALSE
5033763,50,111,FALSE,FALSE
5033885,30,0,FALSE,FALSE
5033888,50,24,FALSE,FALSE
5033898,30,122,TRUE,FALSE
5033987,50,54,TRUE,TRUE
5034029,50,72,TRUE,TRUE
5034127,50,6,FALSE,FALSE
5034140,30,115,TRUE,TRUE
5034169,50,17,TRUE,FALSE
5034248,30,5,FALSE,FALSE
5034316,50,8,FALSE,FALSE
5034387,50,11,FALSE,FALSE
5034478,50,1,FALSE,FALSE
5034484,50,110,TRUE,TRUE
5034607,50,14,TRUE,FALSE
5034671,30,133,TRUE,TRUE
5035252,50,0,FALSE,FALSE
5035354,30,7,FALSE,FALSE
5035464,30,47,FALSE,TRUE
5035632,50,18,FALSE,FALSE
5035823,50,30,TRUE,FALSE
5035869,30,20,TRUE,FALSE
5035934,50,2,FALSE,FALSE
5035952,30,22,TRUE,FALSE
5036059,30,34,FALSE,FALSE
5036074,50,5,FALSE,FALSE
5036296,50,102,FALSE,TRUE
5036355,50,79,FALSE,TRUE
5036645,50,23,TRUE,TRUE
5036652,30,15,FALSE,FALSE
5036699,30,9,FALSE,FALSE
5036701,30,6,TRUE,FALSE
5036743,30,64,TRUE,TRUE
5036754,30,12,FALSE,FALSE
5036781,50,8,FALSE,FALSE
5036795,50,3,FALSE,FALSE
5036951,50,0,FALSE,FALSE
5036963,30,112,TRUE,TRUE
5037046,50,5,FALSE,FALSE
5037059,30,18,FALSE,FALSE
5037088,30,0,FALSE,FALSE
5037124,50,2,FALSE,FALSE
5037299,50,17,TRUE,FALSE
5037436,30,74,TRUE,TRUE
5037493,50,33,TRUE,FALSE
5037641,30,13,FALSE,FALSE
5037692,30,25,TRUE,FALSE
5037793,50,22,TRUE,FALSE
5037817,50,107,TRUE,TRUE
5037892,50,3,FALSE,FALSE
5037938,30,1,FALSE,FALSE
5038024,50,136,TRUE,TRUE
5038159,50,14,FALSE,FALSE
5038360,30,5,FALSE,FALSE
5038561,50,2,FALSE,FALSE
5038750,30,0,FALSE,FALSE
5038841,30,13,FALSE,FALSE
5038867,30,26,FALSE,FALSE
5038873,30,85,TRUE,TRUE
5038955,30,38,FALSE,TRUE
5039310,30,53,TRUE,FALSE
5039352,50,103,TRUE,FALSE
5039379,50,4,FALSE,FALSE
5039458,30,117,TRUE,FALSE
5039481,30,9,TRUE,FALSE
5039796,30,31,TRUE,TRUE
5039813,50,74,TRUE,FALSE
5039992,50,369,TRUE,TRUE
5040004,50,5,FALSE,FALSE
5040088,30,16,TRUE,FALSE
5040159,30,19,TRUE,TRUE
5040182,50,4,FALSE,FALSE
5040252,30,2,FALSE,FALSE
5040361,30,2,FALSE,FALSE
5040453,50,13,TRUE,FALSE
5040537,30,2,FALSE,FALSE
5040551,30,11,TRUE,FALSE
5040553,30,76,TRUE,TRUE
5040603,50,71,TRUE,FALSE
5040885,30,36,FALSE,FALSE
5040915,30,91,FALSE,FALSE
5040956,50,14,FALSE,FALSE
5041329,50,399,TRUE,TRUE
5041354,30,292,FALSE,TRUE
5041369,50,32,TRUE,TRUE
5041588,30,58,TRUE,FALSE
5041701,30,2,FALSE,FALSE
5041708,30,195,TRUE,FALSE
5041710,50,8,FALSE,FALSE
5041919,30,183,TRUE,TRUE
5041957,30,83,TRUE,TRUE
5042090,50,14,FALSE,FALSE
5042161,50,12,FALSE,FALSE
5042221,50,2,FALSE,FALSE
5042226,50,2,FALSE,FALSE
5042434,50,24,TRUE,FALSE
5042491,50,20,FALSE,FALSE
5042738,30,18,TRUE,FALSE
5043065,30,34,TRUE,FALSE
5043488,50,2,FALSE,FALSE
5043520,30,58,TRUE,TRUE
5043542,50,35,TRUE,FALSE
5043677,50,64,FALSE,FALSE
5043718,30,3,FALSE,FALSE
5043732,50,26,TRUE,FALSE
5043761,30,1,TRUE,FALSE
5043876,30,0,FALSE,FALSE
5044030,50,66,TRUE,TRUE
5044237,50,17,TRUE,FALSE
5044243,50,80,FALSE,FALSE
5044407,50,4,FALSE,FALSE
5044455,50,0,TRUE,FALSE
5044540,50,7,FALSE,FALSE
5044575,30,184,TRUE,TRUE
5044768,50,1,FALSE,FALSE
5045028,30,48,TRUE,FALSE
5045441,50,22,FALSE,FALSE
5045567,30,172,TRUE,TRUE
5045641,50,25,TRUE,FALSE
5045694,30,15,FALSE,FALSE
5045709,50,16,TRUE,FALSE
5045796,30,1,FALSE,FALSE
5045840,30,6,FALSE,FALSE
5045888,30,13,FALSE,FALSE
5045933,30,24,TRUE,FALSE
5045957,30,11,FALSE,FALSE
5045959,30,70,TRUE,TRUE
5046093,30,8,FALSE,FALSE
5046217,30,211,TRUE,TRUE
5046303,30,26,FALSE,TRUE
5046382,50,42,TRUE,FALSE
5046468,50,35,TRUE,TRUE
5046559,30,33,TRUE,FALSE
5046649,50,130,TRUE,TRUE
5046738,50,78,TRUE,TRUE
5047125,50,27,TRUE,TRUE
5047288,50,25,FALSE,FALSE
5047726,50,139,TRUE,TRUE
5047823,50,1,FALSE,FALSE
5047830,50,1,FALSE,FALSE
5048051,50,74,TRUE,TRUE
5048077,50,1,FALSE,FALSE
5048112,30,15,FALSE,FALSE
5048336,50,13,TRUE,TRUE
5048452,30,8,TRUE,FALSE
5048821,50,30,TRUE,TRUE
5048891,50,6,TRUE,FALSE
5048945,30,31,TRUE,FALSE
5048946,30,21,TRUE,FALSE
5049085,30,3,FALSE,FALSE
5049296,30,14,FALSE,FALSE
5049322,30,15,TRUE,FALSE
5049398,30,4,FALSE,FALSE
5049450,30,16,TRUE,FALSE
5049562,30,13,FALSE,FALSE
5049850,30,7,FALSE,FALSE
5050011,30,5,FALSE,FALSE
5050088,30,2,FALSE,FALSE
5050127,50,4,FALSE,FALSE
5050204,50,48,TRUE,FALSE
5050695,50,3,FALSE,FALSE
5050706,30,5,FALSE,FALSE
5050739,30,194,TRUE,FALSE
5050804,30,381,TRUE,FALSE
5050833,50,308,TRUE,TRUE
5050844,50,97,TRUE,FALSE
5051007,50,51,TRUE,FALSE
5051268,30,12,TRUE,FALSE
5051269,30,51,TRUE,FALSE
5051286,30,18,FALSE,FALSE
5051357,30,124,TRUE,TRUE
5051393,50,35,FALSE,TRUE
5051408,50,46,TRUE,FALSE
5051453,30,21,FALSE,FALSE
5051797,30,16,TRUE,FALSE
5051808,30,10,FALSE,FALSE
5051971,50,31,TRUE,FALSE
5052017,50,13,FALSE,FALSE
5052019,30,16,FALSE,FALSE
5052121,50,2,FALSE,FALSE
5052199,50,86,TRUE,FALSE
5052246,30,20,FALSE,FALSE
5052342,50,2,FALSE,FALSE
5052529,30,23,FALSE,FALSE
5052568,30,18,FALSE,FALSE
5052664,50,32,TRUE,FALSE
5052794,30,0,FALSE,FALSE
5053003,30,534,TRUE,TRUE
5053037,50,10,FALSE,FALSE
5053078,30,3,FALSE,FALSE
5053129,50,36,TRUE,FALSE
5053216,30,3,FALSE,FALSE
5053301,30,44,TRUE,FALSE
5053427,30,206,TRUE,TRUE
5053569,50,4,FALSE,FALSE
5053827,30,17,FALSE,FALSE
5053829,50,3,TRUE,FALSE
5053911,30,32,FALSE,TRUE
5054264,50,62,TRUE,FALSE
5054291,50,13,FALSE,FALSE
5054310,30,9,TRUE,FALSE
5054382,50,1,FALSE,FALSE
5054445,30,2,FALSE,FALSE
5054467,50,3,FALSE,FALSE
5054502,50,6,FALSE,FALSE
5054757,30,10,TRUE,FALSE
5054847,30,100,TRUE,TRUE
5054891,30,2,FALSE,FALSE
5054950,50,9,FALSE,FALSE
5055204,50,6,FALSE,FALSE
5055261,50,8,FALSE,FALSE
5055311,30,8,TRUE,FALSE
5055432,30,0,FALSE,FALSE
5055781,50,150,TRUE,FALSE
5055809,30,252,TRUE,TRUE
5055893,30,4,FALSE,FALSE
5055912,30,20,TRUE,FALSE
5055923,30,2,FALSE,FALSE
5056031,50,0,FALSE,FALSE
5056150,30,103,TRUE,TRUE
5056362,50,15,FALSE,FALSE
5056408,50,0,FALSE,FALSE
5056501,30,1,FALSE,FALSE
5056547,50,47,TRUE,FALSE
5056811,50,69,TRUE,TRUE
5056832,50,32,FALSE,TRUE
5056837,50,117,TRUE,FALSE
5056909,50,0,FALSE,FALSE
5057124,30,39,TRUE,TRUE
5057359,50,0,FALSE,FALSE
5057401,30,43,TRUE,FALSE
5057407,30,277,TRUE,TRUE
5057485,30,11,FALSE,FALSE
5057535,50,0,FALSE,FALSE
5057718,30,108,TRUE,FALSE
5057838,30,14,TRUE,FALSE
5057913,30,53,TRUE,FALSE
5058107,50,10,FALSE,FALSE
5058109,50,36,FALSE,TRUE
5058192,50,23,FALSE,FALSE
5058269,50,10,FALSE,FALSE
5058545,30,3,FALSE,FALSE
5058583,30,31,FALSE,FALSE
5058633,30,46,TRUE,TRUE
5058658,30,9,FALSE,FALSE
5058748,50,14,FALSE,FALSE
5058835,30,34,TRUE,FALSE
5058892,30,9,FALSE,FALSE
5058935,50,69,TRUE,FALSE
5058974,30,259,TRUE,TRUE
5059118,30,25,FALSE,FALSE
5059285,50,117,TRUE,TRUE
5059686,50,274,TRUE,TRUE
5059700,50,7,FALSE,FALSE
5059715,30,31,FALSE,TRUE
5059773,30,0,FALSE,FALSE
5059777,50,6,TRUE,FALSE
5060106,30,2,FALSE,FALSE
5060208,50,13,FALSE,FALSE
5060222,50,2,FALSE,FALSE
5060253,30,7,TRUE,FALSE
5060499,50,10,FALSE,FALSE
5060623,50,93,TRUE,TRUE
5060722,50,6,FALSE,FALSE
5060928,50,104,TRUE,FALSE
5060978,30,57,TRUE,FALSE
5061017,50,3,FALSE,FALSE
5061702,50,1,FALSE,FALSE
5061722,50,5,FALSE,FALSE
5062096,30,93,TRUE,TRUE
5062193,50,1,FALSE,FALSE
5062250,30,7,FALSE,FALSE
5062314,50,9,FALSE,FALSE
5062400,30,22,TRUE,TRUE
5062463,50,9,FALSE,FALSE
5062572,50,113,TRUE,FALSE
5062790,30,46,TRUE,FALSE
5062793,30,29,FALSE,FALSE
5063078,30,0,FALSE,FALSE
5063275,50,75,FALSE,FALSE
5063340,30,100,TRUE,FALSE
5063388,50,1,FALSE,FALSE
5063504,50,3,FALSE,FALSE
5063598,30,4,FALSE,FALSE
5063631,30,23,FALSE,FALSE
5063657,30,39,TRUE,FALSE
5063719,50,11,TRUE,FALSE
5063815,30,2,FALSE,FALSE
5063886,50,29,FALSE,FALSE
5063930,50,59,TRUE,TRUE
5064115,30,161,TRUE,FALSE
5064123,50,169,FALSE,TRUE
5064232,30,11,FALSE,FALSE
5064311,50,49,TRUE,FALSE
5064585,50,33,TRUE,FALSE
5064639,30,4,FALSE,FALSE
5064875,30,5,FALSE,FALSE
5065016,30,36,FALSE,FALSE
5065106,50,14,FALSE,FALSE
5065248,30,2,FALSE,FALSE
5065334,30,12,FALSE,FALSE
5065758,50,0,FALSE,FALSE
5065979,30,6,FALSE,FALSE
5066155,30,6,FALSE,FALSE
5066165,50,5,FALSE,FALSE
5066177,30,60,TRUE,FALSE
5066204,30,4,FALSE,FALSE
5066213,50,340,TRUE,TRUE
5066382,50,13,FALSE,FALSE
5066471,50,33,TRUE,FALSE
5066640,30,76,TRUE,TRUE
5066974,30,27,FALSE,FALSE
5067033,30,11,FALSE,FALSE
5067039,30,1,FALSE,FALSE
5067308,50,29,TRUE,FALSE
5067316,30,68,FALSE,FALSE
5067321,50,2,FALSE,FALSE
5067458,30,11,TRUE,FALSE
5067476,50,119,TRUE,TRUE
5067651,50,21,FALSE,FALSE
5067851,50,10,FALSE,FALSE
5067887,30,2,TRUE,FALSE
5067987,50,3,FALSE,FALSE
5068037,50,1,FALSE,FALSE
5068235,50,2,FALSE,FALSE
5068672,30,9,FALSE,FALSE
5068720,30,123,TRUE,TRUE
5068746,50,0,FALSE,FALSE
5068795,30,12,FALSE,FALSE
5068824,50,0,FALSE,FALSE
5068942,50,3,FALSE,FALSE
5069005,30,113,TRUE,TRUE
5069036,30,11,TRUE,TRUE
5069109,30,45,TRUE,FALSE
5069320,50,19,FALSE,FALSE
5069374,50,214,TRUE,TRUE
5069403,30,2,FALSE,FALSE
5069780,30,47,TRUE,FALSE
5069865,50,4,FALSE,FALSE
5070031,30,64,TRUE,FALSE
5070082,50,2,FALSE,FALSE
5070170,50,37,TRUE,FALSE
5070209,50,19,TRUE,FALSE
5070368,30,6,FALSE,FALSE
5070428,30,4,FALSE,FALSE
5070578,50,11,FALSE,FALSE
5070803,50,5,FALSE,FALSE
5070839,50,434,TRUE,TRUE
5070878,30,6,FALSE,FALSE
5070926,30,1,FALSE,FALSE
5071012,30,210,TRUE,TRUE
5071020,50,4,FALSE,FALSE
5071030,50,4,FALSE,FALSE
5071169,30,2,FALSE,FALSE
5071194,50,8,TRUE,FALSE
5071343,30,69,TRUE,TRUE
5072016,50,10,FALSE,FALSE
5072019,30,22,TRUE,FALSE
5072036,50,13,FALSE,FALSE
5072037,50,6,FALSE,FALSE
5072169,30,0,FALSE,FALSE
5072177,50,8,TRUE,FALSE
5072235,50,49,TRUE,FALSE
5072500,30,8,FALSE,FALSE
5072517,30,10,TRUE,FALSE
5072523,30,20,TRUE,FALSE
5072572,30,10,FALSE,FALSE
5072686,30,7,FALSE,FALSE
5072829,30,48,FALSE,FALSE
5072921,30,4,FALSE,FALSE
5072988,30,9,FALSE,FALSE
5072991,30,17,FALSE,FALSE
5073000,50,48,FALSE,FALSE
5073032,50,0,FALSE,FALSE
5073291,30,187,TRUE,TRUE
5073327,50,19,FALSE,FALSE
5073353,50,0,FALSE,FALSE
5073695,30,5,FALSE,FALSE
5073722,50,32,TRUE,FALSE
5073733,50,12,TRUE,FALSE
5074044,50,27,FALSE,FALSE
5074259,30,34,FALSE,FALSE
5074441,50,3,FALSE,FALSE
5074496,50,2,FALSE,FALSE
5074667,50,2,TRUE,FALSE
5074711,30,37,FALSE,TRUE
5074749,50,3,FALSE,FALSE
5074763,30,3,FALSE,FALSE
5074969,50,7,FALSE,FALSE
5075037,30,0,FALSE,FALSE
5075222,30,4,FALSE,FALSE
5075272,30,11,TRUE,FALSE
5075458,30,118,TRUE,FALSE
5075525,30,19,FALSE,FALSE
5075556,30,18,TRUE,TRUE
5075608,30,19,TRUE,FALSE
5075745,30,15,TRUE,FALSE
5075747,50,200,TRUE,TRUE
5075948,50,181,TRUE,TRUE
5075978,30,441,TRUE,TRUE
5076273,30,3,FALSE,FALSE
5076298,30,11,TRUE,FALSE
5076310,30,9,FALSE,FALSE
5076318,30,29,TRUE,TRUE
5076322,50,179,TRUE,TRUE
5076461,30,184,FALSE,TRUE
5076720,30,27,FALSE,FALSE
5076767,30,65,FALSE,TRUE
5076974,30,110,TRUE,TRUE
5077016,50,7,FALSE,FALSE
5077145,30,24,TRUE,FALSE
5077263,50,0,FALSE,FALSE
5077459,30,19,TRUE,FALSE
5077862,30,1,FALSE,FALSE
5077899,50,57,FALSE,TRUE
5077984,50,13,TRUE,FALSE
5077990,30,306,TRUE,TRUE
5078354,50,6,TRUE,FALSE
5078356,50,3,FALSE,FALSE
5078604,50,38,FALSE,FALSE
5078920,50,45,TRUE,FALSE
5079000,30,4,FALSE,FALSE
5079126,50,45,FALSE,FALSE
5079154,50,1,FALSE,FALSE
5079255,50,5,FALSE,FALSE
5079295,30,25,FALSE,FALSE
5079451,30,93,TRUE,TRUE
5079457,30,17,FALSE,FALSE
5079698,50,7,FALSE,FALSE
5079818,30,8,FALSE,FALSE
5079990,50,3,FALSE,FALSE
5080095,30,65,TRUE,FALSE
5080118,50,29,TRUE,FALSE
5080167,30,31,FALSE,FALSE
5080195,30,121,TRUE,TRUE
5080215,50,3,FALSE,FALSE
5080218,30,6,FALSE,FALSE
5080233,50,4,FALSE,FALSE
5080488,50,1,FALSE,FALSE
5080573,50,3,FALSE,FALSE
5080577,50,0,FALSE,FALSE
5080780,50,1,FALSE,FALSE
5080791,50,2,FALSE,FALSE
5080929,50,3,FALSE,FALSE
5080960,30,9,FALSE,FALSE
5080966,30,4,FALSE,FALSE
5080980,30,29,TRUE,FALSE
5081076,50,11,FALSE,FALSE
5081239,50,15,FALSE,FALSE
5081378,50,3,FALSE,FALSE
5081444,50,2,FALSE,FALSE
5081542,30,10,FALSE,FALSE
5081620,50,0,FALSE,FALSE
5081636,50,1,FALSE,FALSE
5081764,50,13,FALSE,FALSE
5081829,50,2,FALSE,FALSE
5081886,30,84,TRUE,FALSE
5081932,50,346,TRUE,TRUE
5082067,50,25,FALSE,FALSE
5082073,30,156,TRUE,TRUE
5082077,50,64,TRUE,FALSE
5082170,30,21,FALSE,FALSE
5082184,30,11,FALSE,FALSE
5082203,50,15,FALSE,FALSE
5082263,50,62,TRUE,FALSE
5082496,50,3,FALSE,FALSE
5082658,30,4,FALSE,FALSE
5082661,30,9,FALSE,FALSE
5082682,50,7,FALSE,FALSE
5082944,30,0,FALSE,FALSE
5082982,50,33,TRUE,FALSE
5083058,30,1,FALSE,FALSE
5083095,50,40,FALSE,FALSE
5083157,50,9,FALSE,FALSE
5083304,50,12,TRUE,FALSE
5083460,50,93,TRUE,TRUE
5083505,30,71,TRUE,TRUE
5083540,30,43,TRUE,FALSE
5083596,50,0,FALSE,FALSE
5084250,30,32,FALSE,FALSE
5084255,30,21,FALSE,FALSE
5084384,30,7,FALSE,FALSE
5084418,30,2,FALSE,FALSE
